council_short,FMP_FEP,stock,common_name,sci_name,type,p_star,abc_buffer,acl_buffer,act_buffer,notes,ref
PFMC,Pacific Coast Groundfish FMP,WA-Black Rockfish,Black Rockfish,,ramped F with cutoff,0.45,,0.04,0,"P* common for all black rockfish, calculated ABC buffer from assessment pg 43.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Black%20rockfish%20-%20Washington&stockid=14409
PFMC,Pacific Coast Groundfish FMP,CA-Black Rockfish,Black Rockfish,,ramped F with cutoff,0.45,0.3,0,0,"P* common for all black rockfish, calculated ABC buffer from assessment pg 43.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Black%20rockfish%20-%20Washington&stockid=14409
PFMC,Pacific Coast Groundfish FMP,S of 4010-Bocaccio,Bocaccio,,ramped F with cutoff,0.45,,0.66,,Calculated from 2018 year in assessment. Confused on how they are using P* here pg 19.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Bocaccio%20-%20Southern%20Pacific%20Coast&stockid=10413
PFMC,Pacific Coast Groundfish FMP,CW-Canary Rockfish,Canary Rockfish,,ramped F with cutoff,,0.09,0,0,Calculated from assesment using 2023 projection.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Canary%20rockfish%20-%20Pacific%20Coast&stockid=10415
PFMC,Pacific Coast Groundfish FMP,S of 4010-Chilipepper,Chilipepper,,ramped F with cutoff,0.45,,0.04,,0.45 P* seems to result in 4% reduction of ACL from OFL. Some mixed numbers across this group.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Chilipepper%20-%20Southern%20Pacific%20Coast&stockid=10395
PFMC,Pacific Coast Groundfish FMP,CW-Darkblotched Rockfish,Darkblotched Rockfish,,ramped F with cutoff,0.45,0.08,,,From assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Darkblotched%20rockfish%20-%20Pacific%20Coast&stockid=10562
PFMC,Pacific Coast Groundfish FMP,CW-Dover Sole,Dover Sole,,ramped F with cutoff,,,,,No Assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Dover%20sole%20-%20Pacific%20Coast&stockid=10022
PFMC,Pacific Coast Groundfish FMP,CW-Petrale Sole,Petrale Sole,,ramped F with cutoff,0.45,0.07,,,"Again, following the common trend for this group of 0.45 P* and small ABC buffer.\",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Petrale%20sole%20-%20Pacific%20Coast&stockid=10011
PFMC,Pacific Coast Groundfish FMP,S of 4010-Splitnose,Splitnose,,ramped F with cutoff,,,0.25,,"25% reduction in OY from ABC, I guess we could call this the ACL reduction.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Splitnose%20rockfish%20-%20Pacific%20Coast&stockid=10564
PFMC,Pacific Coast Groundfish FMP,CW-Widow Rockfish,Widow Rockfish,,ramped F with cutoff,,0.04,0,,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Widow%20rockfish%20-%20Pacific%20Coast&stockid=10568
PFMC,Pacific Coast Groundfish FMP,N of 4010-Yellowtail Rockfish,Yellowtail Rockfish,,ramped F with cutoff,,0.09,0,,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Yellowtail%20rockfish%20-%20Northern%20Pacific%20Coast&stockid=10393
PFMC,Pacific Coast Groundfish FMP,CA-Quillback,Quillback,,ramped F with cutoff,,,,,"Data poor, not specified in assessment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blue%20rockfish%20-%20Southern%20California&stockid=15351
PFMC,Pacific Coast Groundfish FMP,CW-Arrowtooth Flounder,Arrowtooth Flounder,,ramped F with cutoff,,0.29,0,0,"Also indicate a ""scientific uncertainty buffer"" ot 0.7, that is too high for P* but may correspod to the ABC reduction from OFL. ",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Arrowtooth%20flounder%20-%20Pacific%20Coast&stockid=10005
PFMC,Pacific Coast Groundfish FMP,CW-Big Skate,Big Skate,,ramped F with cutoff,,0.09,0,0,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Big%20skate%20-%20Pacific%20Coast&stockid=10728
PFMC,Pacific Coast Groundfish FMP,CW-English Sole,English Sole,,ramped F with cutoff,,,,,catch based on the P* OFL buffer and the “40-10” ABC control rule. Not specified in assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=English%20sole%20-%20Pacific%20Coast&stockid=10046
PFMC,Pacific Coast Groundfish FMP,N of 4010-Lingcod,Lingcod,,ramped F with cutoff,0.45,0.04,0,0,ACL buffer near 0.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Lingcod%20-%20Northern%20Pacific%20Coast&stockid=12194
PFMC,Pacific Coast Groundfish FMP,S of 4010-Lingcod,Lingcod,,ramped F with cutoff,0.45,0.04,0,0,ACL buffer near 0.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Lingcod%20-%20Southern%20Pacific%20Coast&stockid=12195
PFMC,Pacific Coast Groundfish FMP,CW-Longnose Skate,Longnose Skate,,ramped F with cutoff,0.45,0.04,0.16,0,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Longnose%20skate%20-%20Pacific%20Coast&stockid=10731
PFMC,Pacific Coast Groundfish FMP,N of 4010-Pacific Ocean Perch,Pacific Ocean Perch,,ramped F with cutoff,,0.04,0.8,,From assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Pacific%20ocean%20perch%20-%20Pacific%20Coast&stockid=10545
PFMC,Pacific Coast Groundfish FMP,CW-Spiny Dogfish,Spiny Dogfish,,ramped F with cutoff,,,,,No Assessment.,
PFMC,Pacific Coast Groundfish FMP,CW-Pacific Cod,Pacific Cod,,catch-based,,,,,No Assessment.,
PFMC,Pacific Coast Groundfish FMP,CW-Starry Flounder,Starry Flounder,,catch-based,,,,,catch based on the P* OFL buffer and the “40-10” ABC control rule. Not specified in assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Starry%20flounder%20-%20Pacific%20Coast&stockid=10025
PFMC,Pacific Coast Groundfish FMP,CW-California Scorpionfish,California Scorpionfish,,unknown,,0.08,0.41,0.26,Calculated from assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=California%20scorpionfish%20-%20Southern%20California&stockid=10461
PFMC,Pacific Coast Groundfish FMP,CW-Pacific Whiting,Pacific Whiting,,ramped F with cutoff,,,,,No Assessment.,
PFMC,Salmon FMP,Chinook salmon - California Central Valley: Sacramento River Fall,Chinook salmon,Oncorhynchus tshawytscha,ramped/stepped F ,,0.1,,,This one still really confuses me. Tier 2 uncertainty reduces by 10%,
PFMC,Salmon FMP,Chinook salmon - California Central Valley: Sacramento River Spring,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - California Central Valley: Sacramento River Winter,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Columbia River Basin: Lower River Hatchery Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Columbia River Basin: Lower River Hatchery Spring,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Columbia River Basin: Mid-River Bright Hatchery Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Columbia River Basin: North Lewis River Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Columbia River Basin: Snake River Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Columbia River Basin: Snake River Spring/Summer,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Columbia River Basin: Spring Creek Hatchery Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Columbia River Basin: Upper River Bright Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Columbia River Basin: Upper River Spring,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Columbia River Basin: Upper River Summer,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Columbia River Basin: Upper Willamette Spring,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Northern California Coast: California Coastal,Chinook salmon,Oncorhynchus tshawytscha,constant F,,NA,,,Undefined,
PFMC,Salmon FMP,Chinook salmon - Northern California Coast: Klamath River Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,0.05,,,Tier 1 uncertainty,
PFMC,Salmon FMP,Chinook salmon - Northern California Coast: Klamath River Spring,Chinook salmon,Oncorhynchus tshawytscha,constant F,,NA,,,Undefined,
PFMC,Salmon FMP,Chinook salmon - Oregon Coast: Central and Northern Oregon,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Oregon Coast: Southern Oregon,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Puget Sound: Cedar River Summer/Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Puget Sound: Eastern Strait of Juan de Fuca Summer/Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Puget Sound: Green River Summer/Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Puget Sound: Mid Hood Canal Summer/Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Puget Sound: Nisqually River Summer/Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Puget Sound: Nooksack Spring Early,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Puget Sound: Puyallup Summer/Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Puget Sound: Skagit Spring,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Puget Sound: Skagit Summer/Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Puget Sound: Snohomish Summer/Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Puget Sound: Stillaguamish Summer/Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Puget Sound: White River Spring,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Washington Coast: Grays Harbor Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Washington Coast: Grays Harbor Spring,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Washington Coast: Hoh Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Washington Coast: Hoh Spring/Summer,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Washington Coast: Hoko Summer/Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Washington Coast: Queets Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Washington Coast: Queets Spring/Summer,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Washington Coast: Quillayute Fall,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Washington Coast: Quillayute Spring/Summer,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Washington Coast: Quinault Fall Hatchery,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Washington Coast: Willapa Bay Fall Hatchery,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Chinook salmon - Washington Coast: Willapa Bay Fall Natural,Chinook salmon,Oncorhynchus tshawytscha,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Oregon Production Index Area: Central California Coast,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Oregon Production Index Area: Columbia River Early Hatchery,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Oregon Production Index Area: Columbia River Late Hatchery,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Oregon Production Index Area: Lower Columbia Natural,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Oregon Production Index Area: Oregon Coast Hatchery,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Oregon Production Index Area: Oregon Coast Natural,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Oregon Production Index Area: Southern Oregon/Northern California Coast,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Puget Sound: Hood Canal,coho salmon,Oncorhynchus kisutch,stepped F,,,,,,
PFMC,Salmon FMP,Coho salmon - Puget Sound: Skagit,coho salmon,Oncorhynchus kisutch,stepped F,,,,,,
PFMC,Salmon FMP,Coho salmon - Puget Sound: Snohomish,coho salmon,Oncorhynchus kisutch,stepped F,,,,,,
PFMC,Salmon FMP,Coho salmon - Puget Sound: South Puget Sound Hatchery,coho salmon,Oncorhynchus kisutch,stepped F,,,,,,
PFMC,Salmon FMP,Coho salmon - Puget Sound: Stillaguamish,coho salmon,Oncorhynchus kisutch,stepped F,,,,,,
PFMC,Salmon FMP,Coho salmon - Washington Coast: Grays Harbor,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Washington Coast: Hoh,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Washington Coast: Queets,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Washington Coast: Quillayute Fall,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Washington Coast: Quillayute Summer Hatchery,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Washington Coast: Quinault Hatchery,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Washington Coast: Strait of Juan de Fuca,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Washington Coast: Willapa Bay Hatchery,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Coho salmon - Washington Coast: Willapa Bay Natural,coho salmon,Oncorhynchus kisutch,constant F,,,,,,
PFMC,Salmon FMP,Pink salmon - Puget Sound,pink salmon,Oncorhynchus gorbuscha,constant F,,,,,,
SAFMC,Golden Crab FMP,Golden Crab,Golden Crab,,constant catch,,,0,NA,ACL=ABC,
SAFMC,Shrimp FMP,Brown shrimp,Brown shrimp,,unknown,,,,,No assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Brown%20shrimp%20-%20Southern%20Atlantic%20Coast&stockid=10080
SAFMC,Shrimp FMP,Pink shrimp,Pink shrimp,,catch-based,,,,,No assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Pink%20shrimp%20-%20Southern%20Atlantic%20Coast&stockid=10082
SAFMC,Shrimp FMP,Rock shrimp,Rock shrimp,,catch-based,,,,,No assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Brown%20rock%20shrimp%20-%20Southern%20Atlantic%20Coast&stockid=10803
SAFMC,Shrimp FMP,White shrimp,White shrimp,,catch-based,,,,,No assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=White%20shrimp%20-%20Southern%20Atlantic%20Coast&stockid=10084
SAFMC,South Atlantic dolphin/wahoo FMP,Dolphin,Dolphin,,catch-based,,,0,,ACL=ABC,
SAFMC,South Atlantic dolphin/wahoo FMP,Wahoo,Wahoo,,catch-based,,,0,,ACL=ABC,
SAFMC,South Atlantic snapper grouper FMP,Deepwater Complex ,Yellowedge Grouper,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Deepwater Complex ,Silk Snapper,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Deepwater Complex ,Misty Grouper,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Deepwater Complex ,Sand Tilefish,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Deepwater Complex ,Queen Snapper,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Deepwater Complex ,Blackfin Snapper,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Grunts Complex,White Grunt,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Grunts Complex,Tomtate,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Grunts Complex,Margate,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Grunts Complex,Sailor's Choice,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Jacks Complex,Almaco Jack,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Jacks Complex,Banded Rudderfish,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Jacks Complex,Lesser Amberjack,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Black sea bass,Black sea bass,,constant F,0.4,0.25,0.03,0,Unclear from stock assessment. Pretty sure ABC is reduced 25% from OFL and calculated the reduction for ACL and TAC separately. See pg 12.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Black%20sea%20bass%20-%20Southern%20Atlantic%20Coast&stockid=10310
SAFMC,South Atlantic snapper grouper FMP,Blueline Tilefish,Blueline Tilefish,,constant F,0.3,,0.02,0,Both P* and ABC buffer ? See pg 25 of assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Blueline%20tilefish%20-%20Southern%20Atlantic%20Coast&stockid=10381
SAFMC,South Atlantic snapper grouper FMP,Gag,Gag,,constant F,0.3,,0.05,,ACL = 0.95ABC. No assessment.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gag%20-%20Southern%20Atlantic%20Coast&stockid=10349
SAFMC,South Atlantic snapper grouper FMP,Golden tilefish,Golden tilefish,,constant F,,0.25,0,0,No assessment. 75% Fmsy indicated in ammendment 28.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Tilefish%20-%20Southern%20Atlantic%20Coast&stockid=10384
SAFMC,South Atlantic snapper grouper FMP,Greater amberjack,Greater amberjack,,constant F,,0.25,0,0,Quota system where ABC is based on 75% Fmsy I believe.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Greater%20amberjack%20-%20Southern%20Atlantic%20Coast&stockid=10208
SAFMC,South Atlantic snapper grouper FMP,FLK/EFL Hogfish,FLK/EFL Hogfish,,constant F,0.275,0.3,0.05,,"ACL=ABC, OFL Unknown (pg 46). P* indicated in comprehensive ammendment. 22% ABC reduction based on ammendment 37.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Hogfish%20-%20Carolinas&stockid=12810
SAFMC,South Atlantic snapper grouper FMP,Mutton Snapper,Mutton Snapper,,constant F,0.3,0.06,0,0,"ACL=ABC. 30% P* in ammendment 41, but only 6% reduction in recommended ABC from recommended OFL.",https://safmc.net/download/SGAm41_022817_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Red grouper,Red grouper,,constant F,,0.25,0,0,"ABC=ACL=OY. ABC is 25% Fmsy in assessment,",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Red%20grouper%20-%20Southern%20Atlantic%20Coast&stockid=10332
SAFMC,South Atlantic snapper grouper FMP,Red porgy,Red porgy,,constant F,,0.25,0,0,"ABC=ACL=OY. ABC is 25% Fmsy in assessment,",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Red%20porgy%20-%20Southern%20Atlantic%20Coast&stockid=10100
SAFMC,South Atlantic snapper grouper FMP,Red snapper,Red snapper,,constant F,0.5,,,,"Currently in rebuilding plan.  Rebuilding is based 
on fixed exploitation at F=98% of F30%SPR. Not sure how this translates into buffers.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Red%20snapper%20-%20Southern%20Atlantic%20Coast&stockid=10231
SAFMC,South Atlantic snapper grouper FMP,Snowy grouper,Snowy grouper,,constant F,0.5,0.25,,,Currently overfished. pretty sure OFL is reduced by 25% but not sure here.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Snowy%20grouper%20-%20Southern%20Atlantic%20Coast&stockid=10339
SAFMC,South Atlantic snapper grouper FMP,Vermilion snapper,Vermilion snapper,,constant F,0.275,,0,0,P* mentioned pg 10.,https://www.st.nmfs.noaa.gov/stocksmart?stockname=Vermilion%20snapper%20-%20Southern%20Atlantic%20Coast&stockid=10257
SAFMC,South Atlantic snapper grouper FMP,Wreckfish,Wreckfish,,constant F,,,0,,"ACL=ABC, OFL Unknown, nothing clear to me in this assessment.",https://safmc.net/download/CompACLAm_101411_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Yellowtail Snapper,Yellowtail Snapper,,constant F,0.375,,0,,ACL=ABC,
SAFMC,South Atlantic snapper grouper FMP,Atlantic Spadefish,Atlantic Spadefish,,catch-based,,,0,,"ACL=ABC, OFL Unknown",https://safmc.net/download/CompACLAm_101411_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Bar Jack,Bar Jack,,catch-based,,,0,,"ACL=ABC, OFL Unknown (pg 46)",https://safmc.net/download/CompACLAm_101411_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Black grouper,Black grouper,,catch-based,,,0,,ACL=ABC,
SAFMC,South Atlantic snapper grouper FMP,Gray Triggerfish,Gray Triggerfish,,catch-based,,,0,,"ACL=ABC, OFL Unknown (pg 46)",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Gray%20triggerfish%20-%20Southern%20Atlantic%20Coast&stockid=10063
SAFMC,South Atlantic snapper grouper FMP,GA-NC Hogfish,GA-NC Hogfish,,catch-based,0.275,,0.05,0,"ACL=ABC, OFL Unknown (pg 46). P* indicated in comprehensive ammendment.",https://www.st.nmfs.noaa.gov/stocksmart?stockname=Hogfish%20-%20Carolinas&stockid=12810
SAFMC,South Atlantic snapper grouper FMP,Scamp,Scamp,,catch-based,,,0.1,,ACL=0.9ABC,https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Speckled hind,Speckled hind,,catch prohibited,NA,NA,NA,NA,No catch,
SAFMC,South Atlantic snapper grouper FMP,Warsaw grouper,Warsaw grouper,,catch prohibited,NA,NA,NA,NA,No catch,
SAFMC,South Atlantic snapper grouper FMP,Goliath Grouper,Goliath Grouper,,catch prohibited,NA,NA,NA,NA,No catch,
SAFMC,South Atlantic snapper grouper FMP,Nassau Grouper,Nassau Grouper,,catch prohibited,NA,NA,NA,NA,No catch,
SAFMC,South Atlantic snapper grouper FMP,Porgy Complex,Jolthead Porgy,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Porgy Complex,Knobbed Porgy,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Porgy Complex,Saucereye Porgy,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Porgy Complex,Scup,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Porgy Complex,Whitebone Porgy,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Shallow-Water Groupers Complex,Red Hind,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
SAFMC,South Atlantic snapper grouper FMP,Shallow-Water Groupers Complex,Rock Hind,,catch-based,,,0,,"ACL=ABC for complexes. Confused on P* based on the council's use of ""risk tolerance scalars"".",https://safmc.net/wp-content/uploads/2016/06/SGAmend29_October14_FINAL.pdf
